Page ID,Title,URL,Provincie,ADRESSE,API_STATUS,QUERY_USED,ERROR_MESSAGE,LAT,LNG,GEO_STATUS,GEO_ERROR
285,Kasteel baelen,https://kastelenbelgie.be/nl/kasteel-baelen-hendrik-kapelle/,Luxemburg,"4837 Baelen, België",OK,"Kasteel baelen, Luxemburg, België",,50.57482410000001,6.041507699999999,OK,
284,Kastelen waals brabant,https://kastelenbelgie.be/nl/kastelen-waals-brabant/,Waals-Brabant,,SKIPPED_INDEX,,,,,NO_ADDRESS,
283,Chateau le duc,https://kastelenbelgie.be/nl/chateau-le-duc-ucimont/,Waals-Brabant,"6833 Bouillon, België",OK,"Chateau le duc, Waals-Brabant, België",,49.857772,5.047640599999999,OK,
282,Kasteel brunsode,https://kastelenbelgie.be/nl/kasteel-brunsode-tilff/,Henegouwen,"Henegouwen, België",OK,"Kasteel brunsode, Henegouwen, België",,50.5257076,4.062101699999999,OK,
281,Kasteel van schoonhoven,https://kastelenbelgie.be/nl/kasteel-van-schoonhoven-te-aarschot/,Waals-Brabant,"Diestsesteenweg 10, 3200 Aarschot, België",OK,"Kasteel van schoonhoven, Waals-Brabant, België",,50.9825703,4.8522542,OK,
280,Kasteel van spontin,https://kastelenbelgie.be/nl/kasteel-van-spontin-spontin/,Henegouwen,"Chau. de Dinant 8, 5530 Yvoir, België",OK,"Kasteel van spontin, Henegouwen, België",,50.32297579999999,5.0093479,OK,
279,Kasteel casier,https://kastelenbelgie.be/nl/kasteel-casier-waregem/,Henegouwen,"Stationsstraat 34, 8790 Waregem, België",OK,"Kasteel casier, Henegouwen, België",,50.8886398,3.4335501,OK,
278,Kasteel ter elst,https://kastelenbelgie.be/nl/kasteel-ter-elst-duffel/,Luxemburg,"Norbertijnerlei 26, 2570 Duffel, België",OK,"Kasteel ter elst, Luxemburg, België",,51.08896319999999,4.497256300000001,OK,
277,Kasteel van melveren,https://kastelenbelgie.be/nl/kasteel-van-melveren-sint-truiden/,Waals-Brabant,"Sint-Godfriedstraat 15/17, 3800 Sint-Truiden, België",OK,"Kasteel van melveren, Waals-Brabant, België",,50.8315724,5.1987305,OK,
276,Kasteel edelhof,https://kastelenbelgie.be/nl/kasteel-edelhof-munsterbilzen/,Waals-Brabant,"Leroyplein 2, 3740 Bilzen-Hoeselt, België",OK,"Kasteel edelhof, Waals-Brabant, België",,50.8897571,5.5273423,OK,
275,Hof van roosendael,https://kastelenbelgie.be/nl/hof-van-roosendael-merksem/,Antwerpen,"Terlindenhofstraat 320, 2170 Antwerpen, België",OK,"Hof van roosendael, Antwerpen, België",,51.2510637,4.444675999999999,OK,
274,Kasteel van westmalle,https://kastelenbelgie.be/nl/kasteel-van-westmalle-westmalle/,Antwerpen,"Kapselstraat, 2390 Malle, België",OK,"Kasteel van westmalle, Antwerpen, België",,51.307201,4.6989968,OK,
273,De beukenhof,https://kastelenbelgie.be/nl/de-beukenhof-kapellen/,Antwerpen,"Eksterlaar 49, 2100 Antwerpen, België",OK,"De beukenhof, Antwerpen, België",,51.1999941,4.467122199999999,OK,
272,Rood kasteel,https://kastelenbelgie.be/nl/rood-kasteel-guigoven/,Antwerpen,"Antwerpen, België",OK,"Rood kasteel, Antwerpen, België",,51.2199302,4.414990299999999,OK,
271,Rentmeesterij van alden biesen,https://kastelenbelgie.be/nl/rentmeesterij-van-alden-biesen-te-diepenbeek/,Limburg,"Kasteelstraat 2, 3740 Bilzen-Hoeselt, België",OK,"Rentmeesterij van alden biesen, Limburg, België",,50.8446835,5.5206808,OK,
270,Kasteel roos,https://kastelenbelgie.be/nl/kasteel-roos-waasmunster/,Antwerpen,"Cogels-Osylei 46, 2600 Antwerpen, België",OK,"Kasteel roos, Antwerpen, België",,51.2030651,4.433283100000001,OK,
269,Kasteel grevenbroek,https://kastelenbelgie.be/nl/kasteel-grevenbroek-achel/,Limburg,"Limburg, België",OK,"Kasteel grevenbroek, Limburg, België",,50.9738973,5.3419677,OK,
268,Het grafelijk slot van male,https://kastelenbelgie.be/nl/het-grafelijk-slot-van-male-sint-kruis/,West-Vlaanderen,"Male, 8310 Brugge, België",OK,"Het grafelijk slot van male, West-Vlaanderen, België",,51.2116656,3.2849249,OK,
267,Kasteel van Deulin,https://kastelenbelgie.be/nl/kasteel-van-deulin-deulin-fronville/,Luxemburg,"Rue du Château 4, 6990 Hotton, België",OK,"Kasteel van Deulin, Luxemburg, België",,50.3020894,5.4001625,OK,
266,Kasteel doverschie,https://kastelenbelgie.be/nl/kasteel-doverschie-te-grimbergen/,Namen,"Vorststraat 18, 1850 Grimbergen, België",OK,"Kasteel doverschie, Namen, België",,50.9395542,4.3716116,OK,
265,Kasteel groenveld,https://kastelenbelgie.be/nl/kasteel-groenveld-te-grimbergen/,Namen,"Kasteel Groeneveld, Oostvaartdijk, 1850 Grimbergen, België",OK,"Kasteel groenveld, Namen, België",,50.9643816,4.4039947,OK,
264,Kasteel carolinaberg,https://kastelenbelgie.be/nl/kasteel-carolinaberg-stokkem/,Limburg,"Steenkuilstraat 70, 3650 Dilsen-Stokkem, België",OK,"Kasteel carolinaberg, Limburg, België",,51.0199106,5.747252,OK,
263,Kasteel de motte groot gelmen,https://kastelenbelgie.be/nl/kasteel-de-motte-groot-gelmen-bij-sint-truiden/,Limburg,"Mettekovenstraat 4, 3800 Sint-Truiden, België",OK,"Kasteel de motte groot gelmen, Limburg, België",,50.7842494,5.272130799999999,OK,
262,Kasteel van hermalle sous huy,https://kastelenbelgie.be/nl/kasteel-van-hermalle-sous-huy-hermalle-sous-huy-engis/,Luik,"Hermalle-sous-Huy, 4480 Engis, België",OK,"Kasteel van hermalle sous huy, Luik, België",,50.55913779999999,5.361915199999999,OK,
261,Citadel van hoei,https://kastelenbelgie.be/nl/citadel-van-hoei-hoei/,Luik,"Chau. de Napoléon, 4500 Huy, België",OK,"Citadel van hoei, Luik, België",,50.5160165,5.2304942,OK,
260,Kastelen in West-Vlaanderen,https://kastelenbelgie.be/nl/kastelen-west-vlaanderen/,West-Vlaanderen,,SKIPPED_INDEX,,,,,NO_ADDRESS,
259,Kasteel van neigem,https://kastelenbelgie.be/nl/kasteel-van-neigem-meerbeke/,Vlaams-Brabant,"Halsesteenweg 357, 9403 Ninove, België",OK,"Kasteel van neigem, Vlaams-Brabant, België",,50.8036683,4.0565244,OK,
258,Kasteel borghoven,https://kastelenbelgie.be/nl/kasteel-borghoven-piringen-bij-tongeren/,Vlaams-Brabant,"Tomstraat 103, 3700 Tongeren-Borgloon, België",OK,"Kasteel borghoven, Vlaams-Brabant, België",,50.7903432,5.4103666,OK,
257,Kasteel meerlenhof,https://kastelenbelgie.be/nl/kasteel-meerlenhof-hoboken/,Antwerpen,"Meerlenhoflaan 2660, 2660 Antwerpen, België",OK,"Kasteel meerlenhof, Antwerpen, België",,51.1724897,4.3570214,OK,
256,Kasteel van voorde,https://kastelenbelgie.be/nl/kasteel-van-voorde-voorde/,Antwerpen,"Sint-Marcellusstraat 9A, 9400 Ninove, België",OK,"Kasteel van voorde, Antwerpen, België",,50.8240735,3.9482723,OK,
255,Kasteel hof ter saksen,https://kastelenbelgie.be/nl/kasteel-hof-ter-saksen-beveren-waas/,Antwerpen,"Hof ter Saksendreef 2, 9120 Beveren-Kruibeke-Zwijndrecht, België",OK,"Kasteel hof ter saksen, Antwerpen, België",,51.19856590000001,4.2384049,OK,
254,Kasteel cortewalle,https://kastelenbelgie.be/nl/kasteel-cortewalle-beveren-waas/,Antwerpen,"Kasteel Cortewalle, Zwarte Dreef 2, 9120 Beveren-Kruibeke-Zwijndrecht, België",OK,"Kasteel cortewalle, Antwerpen, België",,51.2137672,4.2649265,OK,
253,Kasteel de rivieren,https://kastelenbelgie.be/nl/kasteel-de-rivieren-te-ganshoren/,Luik,"Luik, België",OK,"Kasteel de rivieren, Luik, België",,50.6402286,5.5689372,OK,
252,Kasteel van beusdael,https://kastelenbelgie.be/nl/kasteel-van-beusdael-bij-sippenaeken/,Limburg,"Rue de Beusdael 2, 4851 Plombières, België",OK,"Kasteel van beusdael, Limburg, België",,50.7512987,5.932886799999999,OK,
251,Kasteel drie koningen,https://kastelenbelgie.be/nl/kasteel-drie-koningen-beernem/,Brussel,"Brussel, België",OK,"Kasteel drie koningen, Brussel, België",,50.84770289999999,4.357200100000001,OK,
250,Kasteel van bever,https://kastelenbelgie.be/nl/kasteel-van-bever-te-strombeek-bever/,Henegouwen,"1850, Boechoutlaan 221, 1853 Grimbergen, België",OK,"Kasteel van bever, Henegouwen, België",,50.9176402,4.3398442,OK,
249,Kasteel saint pierre,https://kastelenbelgie.be/nl/kasteel-saint-pierre-beauraing/,Namen,"Namen, België",OK,"Kasteel saint pierre, Namen, België",,50.46493340000001,4.864973099999999,OK,
248,Kasteel van beauraing,https://kastelenbelgie.be/nl/kasteel-van-beauraing-beauraing/,Waals-Brabant,"Beauraing, België",OK,"Kasteel van beauraing, Waals-Brabant, België",,50.1101231,4.9555696,OK,
247,Kasteel van rixensart,https://kastelenbelgie.be/nl/kasteel-van-rixensart-rixensart/,Luxemburg,"Rue de l'Eglise 40, 1330 Rixensart, België",OK,"Kasteel van rixensart, Luxemburg, België",,50.71498219999999,4.5363261,OK,
246,Burcht reuland,https://kastelenbelgie.be/nl/burcht-reuland-reuland-burg-reuland/,Oost-Vlaanderen,"Burcht, Beveren-Kruibeke-Zwijndrecht, België",OK,"Burcht reuland, Oost-Vlaanderen, België",,51.20367,4.34148,OK,
245,Kasteel ter meeren,https://kastelenbelgie.be/nl/kasteel-ter-meeren-sterrebeek-zaventem/,Oost-Vlaanderen,"Mechelsesteenweg 98, 1933 Zaventem, België",OK,"Kasteel ter meeren, Oost-Vlaanderen, België",,50.8553042,4.5089232,OK,
244,Kasteel van beervelde,https://kastelenbelgie.be/nl/kasteel-van-beervelde-beervelde/,Antwerpen,"Toverstraat, 9080 Lochristi, België",OK,"Kasteel van beervelde, Antwerpen, België",,51.0819341,3.8757069,OK,
243,Kasteel boeckenberg,https://kastelenbelgie.be/nl/kasteel-boeckenberg-deurne/,Luxemburg,België,OK,"Kasteel boeckenberg, Luxemburg, België",,50.503887,4.469936,OK,
242,Kasteel van Sohier,https://kastelenbelgie.be/nl/kasteel-van-sohier-sohier/,Luik,"Luik, België",OK,"Kasteel van Sohier, Luik, België",,50.6402286,5.5689372,OK,
241,Kasteel van waroux,https://kastelenbelgie.be/nl/kasteel-van-waroux-alleur/,Luxemburg,"Rue de Waroux 301, 4432 Ans, België",OK,"Kasteel van waroux, Luxemburg, België",,50.6807254,5.491657099999999,OK,
240,Kasteel van mouffrin,https://kastelenbelgie.be/nl/kasteel-van-mouffrin-natoye/,Waals-Brabant,"Begijnenstraat 199, 3300 Tienen, België",OK,"Kasteel van mouffrin, Waals-Brabant, België",,50.8029125,4.9051282,OK,
239,Kasteel van genval,https://kastelenbelgie.be/nl/kasteel-van-genval-rixensart/,Namen,"Namen, België",OK,"Kasteel van genval, Namen, België",,50.46493340000001,4.864973099999999,OK,
238,Kasteel van Fosteau,https://kastelenbelgie.be/nl/kasteel-van-fosteau-leers-et-fosteau/,Namen,"Rue du Marquis 1, 6530 Thuin, België",OK,"Kasteel van Fosteau, Namen, België",,50.3053312,4.2519665,OK,
237,Kasteel van awans,https://kastelenbelgie.be/nl/kasteel-van-awans-awans/,Luxemburg,"Rue du Château 1, 4340 Awans, België",OK,"Kasteel van awans, Luxemburg, België",,50.6685158,5.477588799999999,OK,
236,Kasteel van baronville,https://kastelenbelgie.be/nl/kasteel-van-baronville-baronville-belgie/,Luik,"Luik, België",OK,"Kasteel van baronville, Luik, België",,50.6402286,5.5689372,OK,
235,Chateau de bellaire,https://kastelenbelgie.be/nl/chateau-de-bellaire-haltinne/,Luik,"Luik, België",OK,"Chateau de bellaire, Luik, België",,50.6402286,5.5689372,OK,
234,Kasteel van limont,https://kastelenbelgie.be/nl/kasteel-van-limont-donceel/,Limburg,"Limburg, België",OK,"Kasteel van limont, Limburg, België",,50.9738973,5.3419677,OK,
233,Kasteel altembrouck,https://kastelenbelgie.be/nl/kasteel-altembrouck-s-gravenvoeren-te-voeren/,Henegouwen,"Henegouwen, België",OK,"Kasteel altembrouck, Henegouwen, België",,50.5257076,4.062101699999999,OK,
232,Kasteel de commanderij,https://kastelenbelgie.be/nl/kasteel-de-commanderij-sint-pieters-voeren/,Oost-Vlaanderen,"Oost-Vlaanderen, België",OK,"Kasteel de commanderij, Oost-Vlaanderen, België",,51.0362101,3.7373124,OK,
231,Kastelen in Oost-Vlaanderen,https://kastelenbelgie.be/nl/kastelen-oost-vlaanderen/,Vlaams-Brabant,,SKIPPED_INDEX,,,,,NO_ADDRESS,
230,Kasteel van altena,https://kastelenbelgie.be/nl/kasteel-van-altena-kruibeke/,Oost-Vlaanderen,"9500 Geraardsbergen, België",OK,"Kasteel van altena, Oost-Vlaanderen, België",,50.7705978,3.8871336,OK,
229,De cijnshof van boutersem,https://kastelenbelgie.be/nl/de-cijnshof-van-boutersem-zandhoven/,Namen,"3370 Boutersem, België",OK,"De cijnshof van boutersem, Namen, België",,50.8410754,4.8347722,OK,
228,Kasteel hoogveld,https://kastelenbelgie.be/nl/kasteel-hoogveld-vliermaal/,Waals-Brabant,"Kasteel Hoogveld, Hoogveldstraat 21, 3724 Hasselt, België",OK,"Kasteel hoogveld, Waals-Brabant, België",,50.83141939999999,5.4339568,OK,
227,Kasteel van moere,https://kastelenbelgie.be/nl/kasteel-van-moere-le-bon-sejour-moere/,Waals-Brabant,"Moere, 8470 Gistel, België",OK,"Kasteel van moere, Waals-Brabant, België",,51.1225897,2.9559016,OK,
226,Kasteel van seneffe,https://kastelenbelgie.be/nl/kasteel-van-seneffe-seneffe/,Oost-Vlaanderen,"Château Seneffe, Rue Lucien Plasman 7, 7180 Seneffe, België",OK,"Kasteel van seneffe, Oost-Vlaanderen, België",,50.5253519,4.2702104,OK,
225,Kasteel Laresteen,https://kastelenbelgie.be/nl/kasteel-laresteen-lovendegem/,Limburg,"Limburg, België",OK,"Kasteel Laresteen, Limburg, België",,50.9738973,5.3419677,OK,
224,Kasteel van Wippelgem,https://kastelenbelgie.be/nl/kasteel-van-wippelgem-wippelgem/,Antwerpen,"Kramershoek 4, 9940 Evergem, België",OK,"Kasteel van Wippelgem, Antwerpen, België",,51.1340128,3.7212684,OK,
223,Domein de ghellinck,https://kastelenbelgie.be/nl/domein-de-ghellinck-elsegem/,Antwerpen,"Domein De Ghellinck, Kortrijkstraat 102, 9790 Wortegem-Petegem, België",OK,"Domein de ghellinck, Antwerpen, België",,50.8151364,3.5383778,OK,
222,Kasteel vogelsanck,https://kastelenbelgie.be/nl/kasteel-vogelsanck-te-zolder-gemeente-heusden-zolder/,Antwerpen,"3520, 3550 Zonhoven, België",OK,"Kasteel vogelsanck, Antwerpen, België",,50.9836812,5.356641100000001,OK,
221,Kasteel de renesse,https://kastelenbelgie.be/nl/kasteel-de-renesse-oostmalle/,Antwerpen,"Lierselei 30, 2390 Malle, België",OK,"Kasteel de renesse, Antwerpen, België",,51.30032869999999,4.730958200000001,OK,
220,Kasteel stas de richelle,https://kastelenbelgie.be/nl/kasteel-stas-de-richelle-heusden/,Vlaams-Brabant,"Veerdreef 2/4, 9070 Destelbergen, België",OK,"Kasteel stas de richelle, Vlaams-Brabant, België",,51.0293894,3.794063299999999,OK,
219,Kasteel ommerstein,https://kastelenbelgie.be/nl/kasteel-ommerstein-te-rotem-bij-dilsen/,Vlaams-Brabant,"de Schiervellaan 1, 3650 Dilsen-Stokkem, België",OK,"Kasteel ommerstein, Vlaams-Brabant, België",,51.0463709,5.7419205,OK,
218,Kasteel van saffelberg,https://kastelenbelgie.be/nl/kasteel-van-saffelberg-gooik/,Vlaams-Brabant,"Oplombeekstraat 6, 1755 Pajottegem, België",OK,"Kasteel van saffelberg, Vlaams-Brabant, België",,50.8061595,4.122946,OK,
217,Waterkasteel van schoonbeek,https://kastelenbelgie.be/nl/waterkasteel-van-schoonbeek-te-beverst-gemeente-bilzen/,Antwerpen,"Waterkasteelstraat, 3740 Bilzen-Hoeselt, België",OK,"Waterkasteel van schoonbeek, Antwerpen, België",,50.9028466,5.4799433,OK,
216,Kasteel van coloma,https://kastelenbelgie.be/nl/kasteel-van-coloma-te-sint-pieters-leeuw/,Antwerpen,"Antwerpen, België",OK,"Kasteel van coloma, Antwerpen, België",,51.2199302,4.414990299999999,OK,
214,Kasteel wittouck,https://kastelenbelgie.be/nl/kasteel-wittouck-sint-pieters-leeuw/,Namen,"Namen, België",OK,"Kasteel wittouck, Namen, België",,50.46493340000001,4.864973099999999,OK,
213,Kasteel hoogveld,https://kastelenbelgie.be/nl/kasteel-hoogveld-veldegem/,Namen,"Kasteel Hoogveld, Hoogveldstraat 21, 3724 Hasselt, België",OK,"Kasteel hoogveld, Namen, België",,50.83141939999999,5.4339568,OK,
212,Kasteel blauwhuis,https://kastelenbelgie.be/nl/kasteel-blauwhuis-izegem/,Luik,"Luik, België",OK,"Kasteel blauwhuis, Luik, België",,50.6402286,5.5689372,OK,
211,Kasteel isschot,https://kastelenbelgie.be/nl/kasteel-isschot-itegem/,Luik,"Isschotweg 75, 2222 Heist-op-den-Berg, België",OK,"Kasteel isschot, Luik, België",,51.0960565,4.7125178,OK,
210,Kasteel diependael,https://kastelenbelgie.be/nl/kasteel-diependael-elewijt/,Antwerpen,"'t Plein 1, 2800 Mechelen, België",OK,"Kasteel diependael, Antwerpen, België",,51.0240208,4.479614499999999,OK,
209,Kasteel van freyr,https://kastelenbelgie.be/nl/kasteel-van-freyr-freyr/,Antwerpen,"Antwerpen, België",OK,"Kasteel van freyr, Antwerpen, België",,51.2199302,4.414990299999999,OK,
208,Kasteel van dieupart,https://kastelenbelgie.be/nl/kasteel-van-dieupart-aywaille/,Antwerpen,"Antwerpen, België",OK,"Kasteel van dieupart, Antwerpen, België",,51.2199302,4.414990299999999,OK,
207,Kasteel diepenbroeck,https://kastelenbelgie.be/nl/kasteel-diepenbroeck-lovendegem/,West-Vlaanderen,"West-Vlaanderen, België",OK,"Kasteel diepenbroeck, West-Vlaanderen, België",,51.0536024,3.1457942,OK,
206,Hof van liere,https://kastelenbelgie.be/nl/hof-van-liere-zandhoven/,West-Vlaanderen,"Kasteel Doggenhout, Ranstsesteenweg 183, 2520 Ranst, België",OK,"Hof van liere, West-Vlaanderen, België",,51.1869666,4.560558599999999,OK,
205,Kasteel bouckenborgh,https://kastelenbelgie.be/nl/kasteel-bouckenborgh-merksem/,Oost-Vlaanderen,"Bredabaan 555, 2170 Antwerpen, België",OK,"Kasteel bouckenborgh, Oost-Vlaanderen, België",,51.2446561,4.454159700000001,OK,
204,Kasteel befferhof,https://kastelenbelgie.be/nl/kasteel-befferhof-bonheiden/,Oost-Vlaanderen,"Befferdreef 15, 2820 Bonheiden, België",OK,"Kasteel befferhof, Oost-Vlaanderen, België",,51.0289797,4.5174382,OK,
203,Kasteel pulhof,https://kastelenbelgie.be/nl/kasteel-pulhof-wijnegem/,Oost-Vlaanderen,"'s Gravenwezelsteenweg 63, 2110 Schilde, België",OK,"Kasteel pulhof, Oost-Vlaanderen, België",,51.2360701,4.5350784,OK,
202,Kasteel belvedere,https://kastelenbelgie.be/nl/kasteel-belvedere-te-laken-brussel/,Oost-Vlaanderen,"Broekstraat 13, 2110 Wijnegem, België",OK,"Kasteel belvedere, Oost-Vlaanderen, België",,51.236839,4.520743899999999,OK,
201,Kasteel van tieghem,https://kastelenbelgie.be/nl/kasteel-van-tieghem-de-ten-berghe-mariakerke/,Brussel,"Brussel, België",OK,"Kasteel van tieghem, Brussel, België",,50.84770289999999,4.357200100000001,OK,
200,Kasteel van tillegem,https://kastelenbelgie.be/nl/kasteel-van-tillegem-sint-michiels/,Antwerpen,"Kasteel van Tillegem, Tillegemstraat 81, 8200 Brugge, België",OK,"Kasteel van tillegem, Antwerpen, België",,51.176626,3.1977516,OK,
199,Kasteel ravenhof,https://kastelenbelgie.be/nl/kasteel-ravenhof-torhout-torhout/,Antwerpen,"Kasteel Ravenhof, 2940 Stabroek, België",OK,"Kasteel ravenhof, Antwerpen, België",,51.3537022,4.386256599999999,OK,
198,Kasteel van zellaer,https://kastelenbelgie.be/nl/kasteel-van-zellaer-bonheiden/,Vlaams-Brabant,"Zellaerdreef 1, 2820 Bonheiden, België",OK,"Kasteel van zellaer, Vlaams-Brabant, België",,51.0333368,4.5377658,OK,
197,Kasteel de blankaart,https://kastelenbelgie.be/nl/kasteel-de-blankaart-diksmuide/,Brussel,"Brussel, België",OK,"Kasteel de blankaart, Brussel, België",,50.84770289999999,4.357200100000001,OK,
196,Kasteel van berlare,https://kastelenbelgie.be/nl/kasteel-van-berlare-berlare/,Oost-Vlaanderen,"Frankrijkstraat 1, 9290 Berlare, België",OK,"Kasteel van berlare, Oost-Vlaanderen, België",,51.0233009,4.004032899999999,OK,
195,Paleis op de koudenberg,https://kastelenbelgie.be/nl/paleis-op-de-koudenberg-te-brussel/,Oost-Vlaanderen,"Paleizenplein 7, 1000 Brussel, België",OK,"Paleis op de koudenberg, Oost-Vlaanderen, België",,50.8426244,4.360537799999999,OK,
194,Kasteel selsaete,https://kastelenbelgie.be/nl/kasteel-selsaete-wommelgem/,Oost-Vlaanderen,"2160, Selsaetenstraat 50, 2520 Ranst, België",OK,"Kasteel selsaete, Oost-Vlaanderen, België",,51.2002058,4.530621,OK,
193,Kasteel mariahove,https://kastelenbelgie.be/nl/kasteel-mariahove-bellem/,Oost-Vlaanderen,"Mariahovelaan 2, 9881 Aalter, België",OK,"Kasteel mariahove, Oost-Vlaanderen, België",,51.0865348,3.4939703,OK,
192,Kasteel de bist,https://kastelenbelgie.be/nl/kasteel-de-bist-ekeren/,Oost-Vlaanderen,"Beukenlaan 16, 2560 Nijlen, België",OK,"Kasteel de bist, Oost-Vlaanderen, België",,51.1460149,4.6036412,OK,
191,Kasteel mussenborg,https://kastelenbelgie.be/nl/kasteel-mussenborg-edegem/,West-Vlaanderen,"Mechelsesteenweg 396, 2650 Edegem, België",OK,"Kasteel mussenborg, West-Vlaanderen, België",,51.1602042,4.4551045,OK,
190,Kasteel arendsnest,https://kastelenbelgie.be/nl/kasteel-arendsnest-edegem/,West-Vlaanderen,"Boerenlegerstraat 181, 2650 Edegem, België",OK,"Kasteel arendsnest, West-Vlaanderen, België",,51.1484507,4.4382829,OK,
189,Kasteel van s gravenwezel,https://kastelenbelgie.be/nl/kasteel-van-s-gravenwezel-s-gravenwezel/,Luxemburg,"'s-Gravenwezel, 2970 Schilde, België",OK,"Kasteel van s gravenwezel, Luxemburg, België",,51.26292000000001,4.56096,OK,
188,Kasteel van gravenhof,https://kastelenbelgie.be/nl/kasteel-van-gravenhof-te-dworp/,Luxemburg,"Luxemburg, België",OK,"Kasteel van gravenhof, Luxemburg, België",,50.0546886,5.467698299999999,OK,
187,Kasteel tudor,https://kastelenbelgie.be/nl/kasteel-tudor-sint-andries/,Henegouwen,"Zeeweg 147, 8200 Brugge, België",OK,"Kasteel tudor, Henegouwen, België",,51.1709594,3.1675621,OK,
186,Kasteel ter beken,https://kastelenbelgie.be/nl/kasteel-ter-beken-mariakerke-gent/,Vlaams-Brabant,"Beekstraat 1-3, 9030 Gent, België",OK,"Kasteel ter beken, Vlaams-Brabant, België",,51.07430369999999,3.6668153,OK,
185,Kasteel van nokere,https://kastelenbelgie.be/nl/kasteel-van-nokere-nokere-kruishoutem/,Antwerpen,"Antwerpen, België",OK,"Kasteel van nokere, Antwerpen, België",,51.2199302,4.414990299999999,OK,
184,Kasteel borgwal,https://kastelenbelgie.be/nl/kasteel-borgwal-gavere/,West-Vlaanderen,"Leenstraat 36, 9890 Gavere, België",OK,"Kasteel borgwal, West-Vlaanderen, België",,50.9492838,3.684499299999999,OK,
183,Kasteel van Boussu,https://kastelenbelgie.be/nl/kasteel-van-boussu-boussu/,Oost-Vlaanderen,"Kasteel van Boussu, Rue du Moulin 43, 7300 Boussu, België",OK,"Kasteel van Boussu, Oost-Vlaanderen, België",,50.4373939,3.7945925,OK,
182,Het wit kasteel,https://kastelenbelgie.be/nl/het-wit-kasteel-te-linden/,Antwerpen,"Antwerpen, België",OK,"Het wit kasteel, Antwerpen, België",,51.2199302,4.414990299999999,OK,
181,Kasteel van La Roche-en-Ardenne,https://kastelenbelgie.be/nl/kasteel-van-la-roche-en-ardenne-la-roche-en-ardenne/,Luxemburg,"Rue du, Vieux Chateau 4, 6980 La Roche-en-Ardenne, België",OK,"Kasteel van La Roche-en-Ardenne, Luxemburg, België",,50.1062366,5.6576226,OK,
180,Kasteel groenendaal,https://kastelenbelgie.be/nl/kasteel-groenendaal-te-waltwilder-gemeente-bilzen/,Vlaams-Brabant,"Groenendaal 1, 3740 Bilzen-Hoeselt, België",OK,"Kasteel groenendaal, Vlaams-Brabant, België",,50.8795171,5.5405584,OK,
179,Kasteel van Spiere,https://kastelenbelgie.be/nl/kasteel-van-spiere-spiere/,West-Vlaanderen,"Jacquetbosstraat 50-52, 8587 Spiere-Helkijn, België",OK,"Kasteel van Spiere, West-Vlaanderen, België",,50.7232413,3.3527892,OK,
178,Kasteel daspremont lynden,https://kastelenbelgie.be/nl/kasteel-daspremont-lynden-oud-rekem-gemeente-lanaken/,Henegouwen,"Henegouwen, België",OK,"Kasteel daspremont lynden, Henegouwen, België",,50.5257076,4.062101699999999,OK,
177,Kasteel daalbroek,https://kastelenbelgie.be/nl/kasteel-daalbroek-rekem/,Henegouwen,"Henegouwen, België",OK,"Kasteel daalbroek, Henegouwen, België",,50.5257076,4.062101699999999,OK,
176,Kasteel ter leyen,https://kastelenbelgie.be/nl/kasteel-ter-leyen-boekhoute/,Oost-Vlaanderen,"Boekhoutedorpstraat 5, 9961 Assenede, België",OK,"Kasteel ter leyen, Oost-Vlaanderen, België",,51.2516687,3.7098678,OK,
175,Kasteel van wakken,https://kastelenbelgie.be/nl/kasteel-van-wakken-wakken/,West-Vlaanderen,"Kasteeldreef 9, 8720 Dentergem, België",OK,"Kasteel van wakken, West-Vlaanderen, België",,50.9310409,3.4004718,OK,
174,Kasteel t hooghe,https://kastelenbelgie.be/nl/kasteel-t-hooghe-kortrijk/,West-Vlaanderen,"8902 Ieper, België",OK,"Kasteel t hooghe, West-Vlaanderen, België",,50.8197705,2.9127007,OK,
173,Kasteel van olsene,https://kastelenbelgie.be/nl/kasteel-van-olsene-olsene-zulte/,West-Vlaanderen,"Grote Steenweg 21, 9870 Zulte, België",OK,"Kasteel van olsene, West-Vlaanderen, België",,50.9403081,3.4733626,OK,
172,Kasteel duras,https://kastelenbelgie.be/nl/kasteel-duras-te-duras/,Limburg,"Park 1, 3803 Sint-Truiden, België",OK,"Kasteel duras, Limburg, België",,50.8412002,5.1577164,OK,
171,Kasteel hovorst,https://kastelenbelgie.be/nl/kasteel-hovorst-viersel/,Vlaams-Brabant,"2240 Zandhoven, België",OK,"Kasteel hovorst, Vlaams-Brabant, België",,51.2021793,4.6554212,OK,
170,Kasteel de blauwe toren,https://kastelenbelgie.be/nl/kasteel-de-blauwe-toren-varsenare/,Antwerpen,"Antwerpen, België",OK,"Kasteel de blauwe toren, Antwerpen, België",,51.2199302,4.414990299999999,OK,
169,Bisschoppenhof,https://kastelenbelgie.be/nl/bisschoppenhof-deurne/,Antwerpen,"Bisschoppenhoflaan, 2100 Antwerpen, België",OK,"Bisschoppenhof, Antwerpen, België",,51.2335689,4.4639514,OK,
168,Kasteel van Vêves,https://kastelenbelgie.be/nl/kasteel-van-veves-te-celles/,Namen,"Rue de Furfooz 3, 5561 Houyet, België",OK,"Kasteel van Vêves, Namen, België",,50.22075760000001,4.9825415,OK,
